City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
358,kulob,37.9145,69.783,7.42,45,1,5.0,TJ,1707519162
359,atafu village,-8.5421,-172.5159,29.39,73,82,6.11,TK,1707519162
360,devonport,-41.1667,146.35,14.73,59,36,0.89,AU,1707519032
361,santyoku,37.4406,129.1708,-1.96,82,11,3.21,KR,1707519162
362,lucapa,-8.4192,20.7447,21.44,88,100,0.82,AO,1707519162
363,al wajh,26.2455,36.4525,20.97,56,0,2.06,SA,1707519163
364,songkhla,6.8333,100.6667,23.03,91,59,2.43,TH,1707519163
365,quang ngai,15.1167,108.8,19.28,88,100,3.45,VN,1707519163
366,kotlas,61.2611,46.6556,-19.97,100,53,1.34,RU,1707519163
367,bowie,33.4501,-94.4335,24.04,77,99,5.66,US,1707519063
368,bagnols-sur-ceze,44.1599,4.6178,13.12,87,100,5.14,FR,1707519163
369,acarau,-2.8856,-40.12,27.98,80,40,8.45,BR,1707519163
370,santa cruz del norte,23.1539,-81.9236,23.01,68,0,7.99,CU,1707519163
371,vezirkopru,41.1436,35.4547,4.27,69,3,1.71,TR,1707519164
372,chyorny yar,48.0624,46.1091,-2.14,97,100,4.93,RU,1707519164
373,birobidzhan,48.8,132.95,-25.66,97,6,1.58,RU,1707519164
374,korla,41.7597,86.1469,1.11,49,17,2.93,CN,1707519164
375,mulanje,-16.0316,35.5,20.33,79,95,1.03,MW,1707519164
376,thunder bay,48.4001,-89.3168,1.99,75,100,6.17,CA,1707519165
377,ambon,-3.6954,128.1814,27.08,83,20,1.54,ID,1707519165
378,nasir,15.5894,32.5634,23.13,18,36,5.25,SD,1707519165
379,barmer,25.75,71.3833,15.58,20,0,2.62,IN,1707519165
380,zhangye,38.9342,100.4517,-3.01,49,0,3.48,CN,1707519165
381,clarkston heights-vineland,46.3874,-117.083,6.47,73,100,3.09,US,1707519166
382,kargasok,59.0556,80.8572,-4.46,87,100,5.36,RU,1707519166
383,la passe,45.5549,-0.8967,11.13,94,100,4.79,FR,1707519166
384,fale old settlement,-9.3852,-171.2468,28.66,78,100,6.4,TK,1707519166
385,yambio,4.5721,28.3955,27.39,37,77,1.26,SS,1707519166
386,nuuk,64.1835,-51.7216,-10.66,85,100,4.63,GL,1707519166
387,la quiaca,-22.1024,-65.593,17.82,38,48,4.4,AR,1707519167
388,rio preto da eva,-2.6994,-59.6997,27.59,78,72,1.27,BR,1707519167
389,namibe,-15.1961,12.1522,23.78,85,100,3.87,AO,1707519167
390,ordino,42.5976,1.5257,5.83,88,100,0.45,AD,1707519167
391,susuman,62.7833,148.1667,-38.34,100,100,0.89,RU,1707519167
392,peniche,39.3558,-9.3811,14.5,84,30,10.77,PT,1707519167
393,magistral'nyy,56.1725,107.4458,-13.68,97,100,1.65,RU,1707519167
394,ierapetra,35.01,25.7353,13.97,77,0,0.89,GR,1707519168
395,alice springs,-23.7,133.8833,30.68,31,39,2.57,AU,1707519168
396,barentu,15.1139,37.5928,22.72,27,1,1.6,ER,1707519168
397,fyodorovka,53.6314,62.7078,-16.79,85,46,6.52,KZ,1707519168
398,siguiri,11.6667,-9.5,26.91,13,17,1.36,GN,1707519168
399,wuyishan,28.0047,117.8114,2.21,87,52,1.0,CN,1707519168
400,puerto baquerizo moreno,-0.9,-89.6,27.55,83,75,4.12,EC,1707519168
401,grand falls-windsor,48.9332,-55.6649,-10.85,98,57,0.97,CA,1707519169
402,sorong,-0.8833,131.25,27.9,79,80,4.46,ID,1707519169
403,hailar,49.2,119.7,-26.17,100,99,2.25,CN,1707519169
404,shingu,33.7333,135.9833,5.81,61,82,2.44,JP,1707519169
405,lichuan,30.3,108.85,-2.34,94,17,0.6,CN,1707519077
406,raton,36.9034,-104.4391,7.34,23,0,5.14,US,1707519169
407,ataq,14.5377,46.8319,18.0,72,49,4.19,YE,1707519169
408,mtwara,-10.2667,40.1833,28.63,89,75,3.09,TZ,1707519170
409,berdigestyakh,62.0989,126.6992,-28.82,99,100,1.33,RU,1707519170
410,ribeira brava,32.65,-17.0667,19.84,76,99,6.53,PT,1707519170
411,banyo,6.75,11.8167,22.28,26,6,2.39,CM,1707519170
412,north battleford,52.7834,-108.2847,-6.95,68,100,6.69,CA,1707519171
413,bambari,5.768,20.6757,27.39,22,0,1.22,CF,1707519171
414,gadzhiyevo,69.2551,33.3362,-10.46,86,100,3.17,RU,1707519171
415,alofi,-19.0595,-169.9187,29.94,74,75,5.66,NU,1707519171
416,douala,4.0483,9.7043,27.95,94,75,0.0,CM,1707519021
417,namdrik,5.5994,168.1028,27.68,78,100,8.51,MH,1707519171
418,gulf shores,30.246,-87.7008,19.21,83,75,2.57,US,1707519171
419,estevan,49.1334,-102.9842,-3.81,86,100,5.66,CA,1707519171
420,madimba,-10.4,40.3333,28.62,89,75,3.09,TZ,1707519172
421,pisco,-13.7,-76.2167,27.03,78,0,8.23,PE,1707519172
422,atotonilco el grande,20.2833,-98.6667,23.07,34,0,3.41,MX,1707519172
423,lobito,-12.3481,13.5456,26.91,80,78,1.91,AO,1707519172
424,lesnoy,57.6198,63.0784,-15.4,92,96,5.11,RU,1707519172
425,deqen,29.9618,90.7188,-10.45,33,0,1.09,CN,1707519172
426,zhanaozen,43.3,52.8,6.98,74,7,2.91,KZ,1707519173
427,luocheng,29.3848,104.0286,7.4,77,93,1.29,CN,1707519173
428,leava,-14.3,-178.1667,26.91,90,100,11.23,WF,1707519173
429,hilo,19.7297,-155.09,24.23,81,100,4.63,US,1707518923
430,levuka,50.1834,-105.4011,-3.1,91,100,4.5,CA,1707519173
431,bazou,5.0569,10.4698,18.68,89,19,1.6,CM,1707519173
432,geraldton,-28.7667,114.6,26.23,19,0,4.12,AU,1707519173
433,dubinino,55.6192,89.0911,1.3,69,100,9.78,RU,1707519174
434,wailea,19.8858,-155.123,26.54,80,100,4.63,US,1707519174
435,sanctuary point,-35.1114,150.629,21.1,77,80,4.78,AU,1707519174
436,musoma,-1.5,33.8,21.36,80,5,2.78,TZ,1707519174
437,tanjung pandan,-2.75,107.65,25.56,89,83,3.64,ID,1707519174
438,danilovgrad,42.5538,19.1461,14.16,96,100,4.39,ME,1707519174
439,tindouf,27.6711,-8.1474,20.25,10,94,4.12,DZ,1707519175
440,nobres,-14.7203,-56.3275,27.93,72,97,2.27,BR,1707519175
441,jagalur,14.5333,76.35,21.7,56,9,3.86,IN,1707519175
442,kuala tungkal,-0.8167,103.4667,24.7,92,98,3.78,ID,1707519175
443,saint-vallier,46.6411,4.3711,8.87,92,99,1.47,FR,1707519175
444,prineville,44.2999,-120.8345,7.05,66,100,2.06,US,1707519175
445,newman,37.3138,-121.0208,13.49,69,78,4.02,US,1707519175
446,kudahuvadhoo,2.6708,72.8944,27.54,72,98,7.26,MV,1707519175
447,nicoya,10.1483,-85.452,29.83,48,0,5.49,CR,1707519176
448,bay roberts,47.5999,-53.2648,-1.08,91,81,2.24,CA,1707519176
449,igarka,67.4667,86.5833,-16.07,85,99,5.6,RU,1707519176
450,camana,-16.6228,-72.7111,25.14,82,7,3.39,PE,1707519176
451,miracema do tocantins,-9.5618,-48.3967,25.4,90,98,0.86,BR,1707519176
452,uvira,-3.4067,29.1458,23.55,84,85,1.26,CD,1707519176
453,boca suno,-0.7167,-77.1333,25.77,80,76,0.68,EC,1707519177
454,durango,24.8333,-104.8333,20.92,16,80,8.93,MX,1707519024
455,sao jose da coroa grande,-8.8978,-35.1478,26.81,77,51,3.63,BR,1707519140
456,nortelandia,-14.4547,-56.8028,25.64,84,96,2.69,BR,1707519177
457,morada nova,-5.1067,-38.3725,27.17,76,97,4.13,BR,1707519177
458,kinkala,-4.3614,14.7644,22.88,93,98,1.26,CG,1707519177
459,fortuna,40.5982,-124.1573,12.18,72,100,5.66,US,1707519177
460,ust-tsilma,65.441,52.1498,-19.1,100,85,1.79,RU,1707519178
461,panacan,9.2463,118.4082,25.12,76,100,3.15,PH,1707519178
462,obidos,-1.9175,-55.5181,28.81,63,85,1.74,BR,1707519178
463,ponte vedra beach,30.2397,-81.3856,23.02,80,0,3.6,US,1707519178
464,tanggu,39.0211,117.6469,-5.02,45,0,3.62,CN,1707519178
465,sao vicente,-23.9631,-46.3919,29.04,54,92,3.58,BR,1707519178
466,itoman,26.1247,127.6694,16.01,59,75,8.23,JP,1707519179
467,alo,7.4178,6.7371,28.93,30,4,0.49,NG,1707519179
468,siwa oasis,29.2041,25.5195,14.23,37,0,2.14,EG,1707519179
469,urcos,-13.6861,-71.6228,16.94,82,100,1.58,PE,1707519179
470,ghatanji,20.1333,78.3167,20.18,32,1,2.2,IN,1707519179
471,mount gambier,-37.8333,140.7667,17.44,52,24,3.45,AU,1707519179
472,touros,-5.1989,-35.4608,27.29,80,62,5.51,BR,1707519179
473,popondetta,-8.7537,148.2534,27.64,79,100,0.91,PG,1707519180
474,port-vila,-17.7338,168.3219,25.78,100,100,2.06,VU,1707519180
475,pemba,-12.974,40.5178,27.39,94,20,3.6,MZ,1707519180
476,rawson,-43.3002,-65.1023,23.2,41,42,7.54,AR,1707519180
477,brookings,44.3114,-96.7984,-0.5,88,100,7.72,US,1707519180
478,dickinson,29.4608,-95.0513,24.49,80,75,8.75,US,1707518952
479,rabigh,22.7986,39.0349,22.83,70,0,0.97,SA,1707519181
480,sao pedro do piaui,-5.9294,-42.7186,25.65,76,95,0.94,BR,1707519140
481,kavaratti,10.5669,72.642,27.7,75,53,2.45,IN,1707519181
482,conceicao da barra,-18.5933,-39.7322,23.23,90,24,2.49,BR,1707519181
483,amga,60.8953,131.9608,-40.19,100,100,0.52,RU,1707519181
484,hinatuan,8.3722,126.3342,24.49,90,54,2.63,PH,1707519181
485,rongelap,11.1635,166.8941,26.11,77,100,9.82,MH,1707519182
486,havre,49.5833,0.3333,10.87,87,100,4.63,FR,1707519182
487,bandar abbas,27.1865,56.2808,16.99,77,0,2.06,IR,1707519182
488,kruisfontein,-34.0033,24.7314,18.27,83,82,8.36,ZA,1707519182
489,inhambane,-23.865,35.3833,24.82,81,2,2.97,MZ,1707519182
490,kalachinsk,55.0529,74.5751,-5.96,88,100,6.63,RU,1707519183
491,al jawf,29.5,38.75,12.61,41,27,4.87,SA,1707519183
492,surovikino,48.6078,42.8486,-2.26,97,100,3.73,RU,1707519183
493,ostersund,63.1792,14.6357,-19.75,84,91,0.51,SE,1707519183
494,sao tome,0.3365,6.7273,27.04,81,28,0.27,ST,1707519183
495,mahanje,-9.9333,35.3333,19.21,96,99,1.04,TZ,1707519183
496,maricopa,33.0581,-112.0476,15.14,50,0,2.57,US,1707518665
497,tofol,5.3248,163.0078,27.88,89,100,5.14,FM,1707519184
498,buala,-8.145,159.5921,27.48,83,100,4.76,SB,1707519184
499,beacon square,28.2086,-82.7554,23.43,69,20,1.34,US,1707519184
500,kulhudhuffushi,6.6221,73.07,27.4,72,58,4.51,MV,1707519184
501,aydintepe,40.3894,40.1506,-1.68,96,81,1.59,TR,1707519184
502,shahpur,16.7,76.8333,23.44,68,1,4.26,IN,1707519184
503,antsiranana,-12.2787,49.2917,24.95,89,100,1.34,MG,1707519185
504,paita,-5.0892,-81.1144,26.62,80,63,6.05,PE,1707519185
505,la mira,18.035,-102.3266,30.18,45,1,3.26,MX,1707519185
506,karratha,-20.7377,116.8463,28.54,78,3,5.42,AU,1707519052
507,hancheng,32.5186,112.3522,3.34,92,0,2.01,CN,1707519185
508,kristiansund,63.1115,7.732,-3.64,58,1,3.6,NO,1707519186
509,ulanhot,46.0833,122.0833,-16.91,80,8,2.28,CN,1707519186
510,mahibadhoo,3.7833,72.9667,27.79,72,80,7.6,MV,1707519186
511,la foa,-21.7108,165.8276,28.08,64,61,2.24,NC,1707518899
512,orcopampa,-15.2661,-72.3417,11.15,73,93,4.38,PE,1707519186
513,plettenberg bay,-34.0527,23.3716,17.37,85,69,4.55,ZA,1707519186
514,ponta delgada,37.7333,-25.6667,15.4,82,20,1.03,PT,1707519186
515,urangan,-25.3,152.9,28.44,67,5,4.92,AU,1707519187
516,nova olimpia,-14.7972,-57.2881,29.34,63,62,1.46,BR,1707519187
517,egilsstadir,65.2653,-14.3948,-10.05,85,100,0.51,IS,1707519187
518,santa elena de uairen,4.6167,-61.1333,26.3,48,93,2.1,VE,1707519187
519,akrehamn,59.2667,5.1833,-0.88,50,100,6.17,NO,1707519187
520,whakatane,-37.9585,176.9854,23.27,83,94,2.24,NZ,1707519187
521,paradip garh,20.3167,86.6167,18.2,49,1,3.45,IN,1707519188
522,temozon,20.8,-88.2167,27.62,48,46,3.61,MX,1707519188
523,meadow lakes,61.6247,-149.6011,2.96,57,0,6.17,US,1707519188
524,sucua,-2.4667,-78.1667,27.41,69,40,4.63,EC,1707519188
525,ljungby,56.8332,13.9408,-1.68,89,100,7.6,SE,1707519188
526,ballina,-28.8667,153.5667,23.77,82,100,6.48,AU,1707518938
527,maragogi,-9.0122,-35.2225,27.46,78,47,5.97,BR,1707519189
528,north bondi,-33.8824,151.2769,22.16,86,75,7.2,AU,1707519189
529,labytnangi,66.6572,66.4183,-21.73,87,65,6.3,RU,1707519189
530,union city,37.5958,-122.0192,15.26,62,20,4.12,US,1707519189
531,ulladulla,-35.35,150.4667,16.38,90,78,1.34,AU,1707519190
532,garachico,28.7781,-17.7646,20.06,78,40,5.14,ES,1707519190
533,arar,30.9753,41.0381,14.01,54,0,2.06,SA,1707519190
534,ambodifotatra,-16.9833,49.85,24.81,95,100,2.4,MG,1707519190
535,fort st. john,56.2499,-120.8529,-7.06,73,75,1.03,CA,1707519190
536,sungailiat,-1.85,106.1333,25.88,88,98,4.34,ID,1707519191
537,sittwe,20.15,92.9,15.88,50,0,4.31,MM,1707519191
538,matoury,4.8483,-52.3317,27.98,78,0,1.54,GF,1707519191
539,comilla,23.4578,91.2044,12.23,54,3,2.26,BD,1707519191
540,torghay,49.6339,63.4981,-9.11,84,77,5.0,KZ,1707519191
541,pandan,14.0453,124.1694,26.23,76,56,8.53,PH,1707519191
542,mamburao,13.25,120.6667,24.31,77,42,4.43,PH,1707519192
543,broken hill,-31.95,141.4333,25.44,28,0,7.1,AU,1707519192
544,kievka,50.2619,71.5514,-0.77,97,100,6.11,KZ,1707519192
545,lamego,41.0974,-7.8099,8.77,92,100,5.58,PT,1707519192
546,tarinkot,32.6268,65.8733,5.18,37,0,2.26,AF,1707519192
547,iyo,33.7514,132.7014,8.92,66,75,6.17,JP,1707519193
548,saint-jean-de-monts,46.7833,-2.0667,10.82,94,98,4.06,FR,1707519193
549,dwarka,22.2394,68.9678,22.37,46,0,6.49,IN,1707519193
550,ocara,-4.4908,-38.5967,24.11,96,81,1.4,BR,1707519081
551,sinabang,2.4803,96.3801,26.67,83,100,1.89,ID,1707519194
552,san jose de jachal,-30.2406,-68.7469,27.24,47,8,4.15,AR,1707519194
553,nuestra senora del rosario de caa cati,-27.7507,-57.6207,30.21,52,100,3.48,AR,1707519005
554,quelimane,-17.8786,36.8883,25.97,83,20,0.0,MZ,1707519194
555,kununurra,-15.7667,128.7333,27.99,78,71,0.0,AU,1707519195
556,tynda,55.1667,124.7167,-34.55,100,69,0.8,RU,1707519195
557,canutama,-6.5339,-64.3831,26.3,89,100,0.52,BR,1707519195
558,vallenar,-28.5708,-70.7581,28.35,39,0,2.39,CL,1707519195
559,krasnoarmeysk,51.0239,45.6969,-13.06,88,40,3.03,RU,1707519195
560,kogalym,62.2654,74.4791,-10.26,95,100,4.29,RU,1707519195
561,hegang,47.4,130.3667,-18.43,98,100,0.9,CN,1707519196
562,varkaus,62.3153,27.873,-14.27,86,100,2.31,FI,1707519196
563,cherdyn',60.403,56.4787,-20.18,100,96,1.42,RU,1707519196
564,cururupu,-1.8283,-44.8683,24.93,91,86,1.8,BR,1707519196
565,lagodekhi,41.8268,46.2767,8.5,90,46,2.81,GE,1707519197
566,gisborne,-38.6533,178.0042,23.72,59,1,3.33,NZ,1707519197
567,san ignacio de velasco,-16.3667,-60.95,31.87,40,82,2.06,BO,1707519168
568,vorkuta,67.5,64.0,-22.48,90,64,5.91,RU,1707519197
569,mundemba,4.9479,8.8724,25.33,88,55,0.67,CM,1707519197
570,chagoda,59.164,35.3285,-22.41,100,80,1.2,RU,1707519197
571,shiqiao,22.9374,113.3606,11.62,64,100,3.77,CN,1707519197
572,chipata,-13.6333,32.65,18.65,73,68,2.11,ZM,1707519198
573,gustavia,17.8962,-62.8498,24.77,75,49,6.71,BL,1707519198
574,myeik,12.4333,98.6,23.1,90,58,1.86,MM,1707519198
575,eyl,7.9803,49.8164,25.04,70,26,7.12,SO,1707519198
576,kokopo,-4.352,152.2633,26.35,78,100,1.84,PG,1707519198
577,kendari,-3.945,122.4989,24.93,93,100,0.71,ID,1707519199
578,konotop,51.2403,33.2026,-1.86,78,100,3.95,UA,1707519199
579,sitrah,26.1547,50.6206,17.26,75,0,0.0,BH,1707519199
580,ulety,51.3572,112.4849,-16.21,93,83,1.8,RU,1707519199
581,yuzhno-kurilsk,44.0306,145.8556,-7.57,82,100,1.28,RU,1707519199
582,santa ana de yacuma,-13.75,-65.4333,28.97,84,40,1.03,BO,1707519199
583,itaituba,-4.2761,-55.9836,25.43,96,100,0.46,BR,1707519200
584,okakarara,-20.5833,17.4333,26.53,44,97,1.15,NA,1707519200
585,ha giang,22.8333,104.9833,14.11,68,100,0.57,VN,1707519200
586,codrington,-38.2667,141.9667,17.34,66,28,5.88,AU,1707519200
587,bani walid,31.7566,13.9942,15.3,25,59,5.06,LY,1707519200
588,port shepstone,-30.7414,30.455,22.99,85,73,10.88,ZA,1707519200
589,whitefish,48.4111,-114.3376,0.86,77,75,3.6,US,1707518958
590,al ghayzah,16.2079,52.176,22.26,69,0,1.52,YE,1707519201
591,canico,32.6333,-16.85,19.84,71,20,5.66,PT,1707519201
592,usogorsk,63.4106,48.6872,-21.3,100,93,1.44,RU,1707519201
